"";"name";"address";"city";"postal_code";"zone";"food";"food_sample";"ambient";"keywords";"menu";"target";"score";"opinions_count";"price";"opinions_count_log";"weekly_hours";"open_lunch";"open_dinner";"open_weekend";"latitude";"longitude";"dist_centre_km";"renda_mitjana_bruta"
"1041";"RESTAURANTE PICANTERIA DE L'ESCRIBÀ";"Carrer de Marià Aguiló, 59";"Barcelona";"08005";"Poblenou";"Peruana, De fusión, Brasileña, Japonesa, Mexicana";"Edamame salteado con ajo y jengibre. Gyozas de la Picanteria. Pulpo anticucho con trinxat de patata. Petisco de ternera con plátano frito. Bolinho de camarão de Rio de Janeiro. Taco de pollo tinga, crema agria y pico gallo. Nachos con guacamole, queso cheddar, pico gallo y jalapeños. Ceviche callejero de pesca del día.";"Original, Rústico.";"Unknown";"Unknown";"Unknown";8,9;1767;30;7,47760424319759;86,5;TRUE;TRUE;TRUE;41,4020593;2,2020302;3,1496509471511;46826
"1042";"RESTAURANTE MÓNVIỆT";"Carrer de Sepúlveda, 94";"Barcelona";"08015";"Sant Antoni";"Vietnamita";"Canelones de pasta de arroz al vapor rellenos de cerdo y verduras. Albóndigas fritas de ternera rebozadas de arroz crujiente. Ensalada de papaya verde con brotes de soja. Panceta de cerdo con salsa caramelo y brócoli acompañada de arroz blanco jazmín.";"Original, Informal, Actual, Están de moda.";"Unknown";"Unknown";"Para grupos, Para amigos, Para jóvenes, Para familias.";8,9;2362;30;7,76768727718691;39;TRUE;TRUE;TRUE;41,3790613;2,157396;1,38090045871166;40775
"1043";"RESTAURANTE CASA DE COMIDAS BUENAVISTA";"Ronda de Sant Antoni, 84";"Barcelona";"08001";"El Raval";"Mediterránea";"Presa ibérica piquillos y puré de patata. Solomillo de ternera con foie gras poêlé. Arroz meloso de gambas, almejas y sepia en su tinta. Arroz meloso de boletus. Tortilla melosa de patata y cebolla. Calamars frescos de platja a l’andalusa amb maionesa de mojo. Bacalao al pil pil con pimiento del piquillo";"Unknown";"Cocina Non Stop, Comida para llevar, Abierto en domingo, Acceso movilidad reducida.";"Carta a precio fijo";"Para amigos, Para jóvenes, Para familias.";8,9;163;30;5,0998664278242;38,5;TRUE;TRUE;TRUE;41,3837658;2,1639749;0,625562293487779;27000
"1044";"RESTAURANTE CRAUN RESTAURANT";"Carrer d'Aragó, 67";"Barcelona";"08015";"Eixample Esquerre";"Mediterránea";"Arroz caldoso con bogavante. Torrija. Solomillo. Crujiente de arroz. Calamar. Merluza. Canelones";"Informal, Bien calidad-precio, Con encanto.";"Terraza, Donde ver fútbol, Amantes del vino, Económico, Abierto en domingo, Acceso movilidad reducida, Ticket restaurant (tarjeta).";"Unknown";"Para grupos, Para amigos, Para familias.";8,9;113;30;4,7361984483945;63;TRUE;FALSE;TRUE;41,381197;2,149879;1,80823253153257;40775
"1045";"RESTAURANTE PACO MERALGO";"Carrer de Muntaner, 171";"Barcelona";"08036";"Eixample Esquerre";"Tapas, Platillos y medias raciones";"Chipirones al ajillo. Navajas de Finisterre. Gambas de Palamós a la plancha. Bacalao 'esqueixat' con aceite de oliva virgen. Flor de calabacín con mozzarella.";"Bien calidad-precio, Actual, Preferidos.";"Gastrobar, Abierto en domingo, Acceso movilidad reducida, Video, Después medianoche.";"Unknown";"Para grupos.";8,9;6671;42,5;8,80567494403858;77;TRUE;TRUE;TRUE;41,3916202;2,15248;1,55883726928889;53717
"1046";"RESTAURANTE HADDOCK - LA TAVERNE CANAILLE";"Carrer de València, 181";"Barcelona";"08011";"Eixample Esquerre";"Vegetariana, Catalana, Mediterránea";"Milhojas de Patata y Confit de Pato. Foie Braseado con Manzana. Entrecot de Vaca Adúltera. Estofado de Rabo. Papada, Pie de Cerdo y Tuétano. Revuelto de Erizos. Garbanzos Estofados con Morcilla. Haddock al Pil Pil. Molusco de Lonja. Pescado Salvaje del Día. Calamares Morgonianos.";"Informal, Bien calidad-precio, Actual.";"Cocina Non Stop, Comida para llevar, Acceso movilidad reducida.";"Carta a precio fijo";"Para amigos, Para grupos, Para jóvenes, Para familias.";8,9;521;30;6,25766758788264;35;TRUE;TRUE;FALSE;41,3888834;2,1580618;1,0270278534144;45294
"1047";"RESTAURANTE PLATERETS";"Carrer de Milà i Fontanals, 29";"Barcelona";"08012";"Gràcia";"Tapas, Platillos y medias raciones, Mediterránea";"Ensalada de queso de cabra y mango con vinagreta de fambruesas. Salteado de calamares con shiitake. Pies de cerdo RAL con butifarra negra. Cazuelita de ternera de Girona con camasecs. Crujiente de morro de bacalao.";"Informal, Bien calidad-precio, Actual.";"Unknown";"Unknown";"Para jóvenes.";8,9;1715;30;7,44775128004791;31;TRUE;TRUE;TRUE;41,4013258;2,1621067;1,72880772552862;43031
"1048";"RESTAURANTE SOMIATRUITES. HOTEL SOMIATRUITES";"Carrer del Sol, 19";"Igualada";"08700";"Alrededores";"Vegetariana, Creativa, De autor, Mediterránea";"Pulpo. Tiramisú. Arroz negro. Arroz carbonara. Canelones. Bravas. Pan chino con carne. Croquetas de jamón. Tartar de ternera. Humus. Magret de pato";"Original, Con encanto, Moderno y fashion.";"Estrella Michelin, Terraza, Gastrobar, Comida para llevar.";"Unknown";"Para amigos, Para grupos, Para ir con niños, Para familias.";8,9;5126;30;8,5422759717837;25;TRUE;TRUE;TRUE;41,5779712;1,6139008;51,0241840345114;49096,9785191956
"1049";"RESTAURANTE ELSA Y FRED";"Carrer del Rec Comtal, 11";"Barcelona";"08003";"Centro, Born-La Ribera";"Platillos y medias raciones, De mercado";"Patatas bravas. Tartar de atún rojo con queso fresco y remolacha. Sashimi de salmón con endivias, salsa de miso, cebolla tierna y lima. Canelón de foie con manzana, rúcula, piñones garrapiñados y reducción de Pedro Ximénez. Risotto de ceps al perfume de trufa blanca.  Coca de roastbeef con salsa Fred y cebolla confitada. Burger Bull.";"Informal, Actual, Están de moda.";"Bodega bar, Terraza, Brunch (fin de semana y festivos de 9-16h), Cocina Non Stop, Abierto en domingo, Después medianoche.";"Unknown";"Unknown";8,9;7542;30;8,92837525985363;94,5;TRUE;TRUE;TRUE;41,3897918;2,1797847;0,866487746998801;34389
"1050";"RESTAURANTE AL-JAIMA DE ABOU KAHLIL";"Carrer de València, 218";"Barcelona";"08011";"Centro, Eixample Esquerre";"Libanesa";"Mezza (tapas libanesas). Tabulé. Hommos. Falafel. Distintos platos de cordero. Kibbé (croquetas de carne y trigo rellenas de piñones). Sémola de arroz.";"Exótico, Informal, Tradicional.";"Espectáculo (danza del vientre viernes y sábado), Abierto en domingo.";"Menú para grupos";"Para amigos, Para cenas empresa, Para grupos.";8,9;1300;30;7,1708884785125;49;TRUE;TRUE;TRUE;41,3895348;2,1592969;0,945338040840187;45294
"1051";"RESTAURANTE ROBERT DE NOLA";"Passeig del Remei, 50";"Caldes de Montbui";"08140";"Alrededores";"Catalana";"Closca a la brasa. Langostino rebozado. Rabo de toro. Fingers de bacalao. Meloso de ternera. Buñuelos de espinacas. Espaguetis negros. Paella. Tiradito de atún";"Informal, Rústico, Romántico.";"Brunch, Abierto en domingo, Acceso movilidad reducida, Ticket restaurant (tarjeta).";"Unknown";"Para grupos.";8,9;2579;42,5;7,85554467791566;32;TRUE;TRUE;TRUE;41,6389485;2,1615158;28,0559050174399;49096,9785191956
"1052";"RESTAURANTE KURAI";"Carrer de Tarragona, 99";"Barcelona";"08014";"Sants";"Asiática, De fusión, Japonesa";"La carta ofrece una exquisita selección de platos japoneses y mariscos como la carrilada de atún a la brasa o la vieira a la plancha con foie y salsa teriyaki. Destacan también el tataki de atún con aguacate cremoso y el tartar de salmón con mango, huevas y salsa kurai de cítricos y sansho. El pulpo gallego a la brasa japonesa con mochi de patata es otra de sus especialidades, junto con su variada selección de sashimi y nigiris..";"Romántico, Actual, Moderno y fashion, Están de moda.";"Terraza, Comida para llevar, Abierto en domingo, Comida a domicilio, Acceso movilidad reducida, Situado en un hotel.";"Menú mediodía, Menú noche, Menú degustación, Menú para grupos";"Para amigos, Para cenas empresa, Para grupos, Para negocios, Para familias.";8,9;2669;42,5;7,8898337513943;42;TRUE;TRUE;TRUE;41,3757045;2,1483271;2,21097058704074;37443
"1053";"RESTAURANTE EL CIGRÓ D'OR";"Plaça de l'Oli, 1";"Vilafranca del Penedès";"08720";"Alrededores";"Catalana";"Canelones. Arroz con alcachofas y calamar. Gallo. Calamar. Cordero. Pulpo. Canelón de garbanzos. Cap i pota. Caballa";"Emblemático, Romántico.";"Terraza, Económico, Comida para llevar, Abierto en domingo, Acceso movilidad reducida, Ticket restaurant (tarjeta).";"Unknown";"Para grupos.";8,9;2873;30;7,96346006663897;20,5;TRUE;TRUE;TRUE;41,3478024;1,6963471;39,8188926098094;49096,9785191956
"1054";"RESTAURANTE MAZAH";"Gran Via de les Corts Catalanes, 618";"Barcelona";"08007";"Centro, Eixample Dret";"Libanesa";"Tabboule. Hummus. Crema de berenjenas asadas y verduras salteadas. Salchicha libanesa con salsa de melaza de granada. Kebbe relleno de hummus, mutabel, mohammara y Lebneh. Garbanzos cocidos acompañados de yogurt, gambas, pan libanes tostado con piñones y un toque especial";"Bien calidad-precio, Con encanto, Actual.";"Espectáculo, Donde ver fútbol, Platos para celíacos, Acepta Tickets, Abierto en domingo, Comida a domicilio, Mesas redondas, Acceso movilidad reducida.";"Unknown";"Para amigos, Para grupos, Para jóvenes.";8,9;1895;42,5;7,54750168281497;84;TRUE;TRUE;TRUE;41,3878102;2,1665612;0,309009121227031;63545
"1055";"RESTAURANTE MAMMA LUCIA";"Carrer de Galileu, 169";"Barcelona";"08028";"Les Corts";"Italiana, Pizzería";"Orecchiette Mamma Lucia. Tagliatelle. Lasagne. Mamma Lucia. Spaghetti Carbonara. Spaghetti al Pesto. Viennese. Hawaiana";"Informal.";"Unknown";"Unknown";"Para grupos, Para amigos, Para jóvenes, Para familias.";8,9;980;30;6,88857245956536;42;TRUE;TRUE;TRUE;41,3806948;2,1336931;3,12075941945328;41480
"1056";"RESTAURANTE CAL TON";"Carrer del Casal, 8";"Vilafranca del Penedès";"08720";"Alrededores";"Tradicional";"Mini canelones. Patata brava. Coulant. Gazpacho. Gambas braseadas. Buñuelos de bacalao. Setas con carne. Tataki de atún. Calçots con remolacha";"Exclusivo, Romántico.";"Comida para llevar, Abierto en domingo, Acceso movilidad reducida, Ticket restaurant (tarjeta).";"Unknown";"Para grupos.";8,9;1052;42,5;6,95939851213398;20,5;TRUE;TRUE;TRUE;41,3440499;1,700849;39,4945876981099;49096,9785191956
"1057";"RESTAURANTE DOMÈSTIC";"Passeig d'Europa, 2";"Pineda de Mar";"08397";"Alrededores";"Marinera, Mediterránea";"Canelón de carne asada con bechamel trufada. Habas a la catalana con butifarra y panceta. Tartar de atún con mango y mus de aguacate. Mejillones con salsa de martini y puerros. Huevo poche con parmentier de patata, butifarra, setas y jamón. Caracoles a la llauna. Fideua con sepia, alcachofas y setas con all i oli. Solomillo de cerdo ibérico con salsa de café paris y arroz pilaff. Confit de pato con salsa de foie y pera caramelizada. Salmón relleno de queso de cabra con salsa de naranja y espinacas salteadas. Steak tartar de solomillo de ternera.";"Informal, Con encanto.";"Comida para llevar, Abierto en domingo, Acceso movilidad reducida.";"Unknown";"Para grupos, Para ir con niños, Para familias.";8,9;3546;42,5;8,17385745477362;27;TRUE;TRUE;TRUE;41,6193061;2,6709457;49,1144615121904;49096,9785191956
"1058";"RESTAURANTE SANGIOVESE";"Muralla de Sant Llorenç,";"Mataró";"08302";"Alrededores";"Carnes, Pescados";"Canelón frio de cangrejo. Tortita de camarones. Canelón de queso. Carpaccio de gambas. Risotto. Sopa de frutos rojos. Arroz negro. Mini hamburguesas de ternera. Bogavante";"Exclusivo, Romántico.";"Abierto en domingo, Acceso movilidad reducida, Ticket restaurant (tarjeta).";"Unknown";"Para grupos, Para ir con niños, Para familias.";8,9;2625;30;7,87321705486274;25;TRUE;TRUE;TRUE;41,5392769;2,4428629;28,3742348801053;35557
"1059";"RESTAURANTE MAYURA";"Carrer de Girona, 57";"Barcelona";"08009";"Centro, Eixample Dret";"Vegetariana, Asiática, India";"Kheema aloo (patatas rellenas de cordero y frutos secos). Korma de verduras (verduras en salsa de leche de coco, nata y frutos secos). Pollo al tandoor servido con cebolla y lima. Gambones Kerala con salsa de especias. Channa masala (garbanzos especiados con sabor cítrico). Butter chicken (pollo tandoori con queso, tomate y mantequilla). Biryani de cordero.";"Original, Exótico, Bien calidad-precio, Con encanto, Romántico, Preferidos.";"Música y copas, Comida para llevar, Abierto en domingo, Comida a domicilio, Acceso movilidad reducida, Video, Después medianoche, Incorporación, Ticket restaurant (solo mediodía), Cheque Gourmet, Sodexo.";"Menú mediodía, Menú fin de semana, Menú degustación";"Para grupos, Para amigos, Para jóvenes.";8,9;8876;30;9,09121894106832;43;TRUE;TRUE;TRUE;41,3938992;2,1720914;0,785816016445456;56187
"1060";"RESTAURANTE NÉMESIS";"Carrer Major, 22";"Sant Cugat del Vallès";"08172";"Alrededores";"Tapas, Tapas. Medias raciones, Castellana, Tradicional";"Puré de boniato. Cheesecake. Pulpo a la roca. Ensaladilla rusa. Coulant de chocolate. Ensalada cesar. Meloso de ternera. Ternera con salsa. Rollitos de queso. Croquetas";"Informal, Con encanto.";"Terraza, Amantes del vino, Acceso movilidad reducida.";"Unknown";"Para grupos, Para ir con niños, Para familias.";8,9;778;30;6,65801104587075;31;TRUE;TRUE;TRUE;41,4730386;2,0831698;12,0156496810679;60076
"1061";"RESTAURANTE PINOTXO";"la Rambla, 89";"Barcelona";"08002";"Centro, El Raval";"Bocadillos, De mercado";"Platos tradicionales. Guisos. Tortillas. Carnes y pescado.";"Informal.";"Cocina Non Stop, Económico, Desayunos de tenedor, Acceso movilidad reducida.";"Unknown";"Unknown";8,9;2339;20;7,75790620835175;24;TRUE;FALSE;TRUE;41,3819245;2,1723514;0,59547197811945;33754
"1062";"RESTAURANTE SANTUTXO";"Carrer de Provença, 571";"Barcelona";"08026";"El Clot-Sant Martí";"Platillos y medias raciones, Mediterránea, Regional española";"Hamburguesa Santutxo. Patatas bravas con salsa casera. Nachos con guacamole. Calamares a la romana. Pizzeta fina con base de queso Philadelphia, tomate natural, chorizo picante de Zamora y horneada con hilos de emmental y polvo de parmesano. Buñuelos de bacalao. Croqueta de cocido. Pimientos del padrón. Pulpo a la gallega. Nachos con salsa de queso ''cheddar''.";"Tradicional, Rústico, Bien calidad-precio.";"Terraza, Económico, Acceso movilidad reducida.";"Menú noche";"Para amigos, Para grupos, Para ir con niños, Para jóvenes, Para familias.";8,9;694;20;6,54391184556479;47,5;TRUE;TRUE;TRUE;41,4098814;2,181667;2,72413221486705;36189
"1063";"RESTAURANTE SOUVENIR";"Carrer de València, 232";"Barcelona";"08007";"Centro, Eixample Esquerre";"Rusa";"Col fermentada. Surtido de pescados ahumados. Creps con caviar keta. Borsch (sopa de verduras y remolacha). Ensaladilla Olivier. Sopa de esturión y salmón. Vareniki (pasta rellena de patata). Golubtsy (repollo relleno de carne picada). Stroganoff de ternera en salsa. Pollo a la Kiev con salsa de setas.";"Tradicional.";"Cocina Non Stop, Abierto en domingo, Acceso movilidad reducida, Sodexo.";"Unknown";"Para amigos, Para cenas empresa, Para grupos.";8,9;2178;30;7,68662133494462;69;TRUE;TRUE;TRUE;41,3901917;2,160169;0,902301190970294;63545
"1064";"RESTAURANTE TRAM-TRAM";"Carrer Major de Sarrià, 121";"Barcelona";"08017";"Sarrià-Pedralbes, St Gervasi-Bonanova";"Creativa, De autor";"Alcachofas en tres texturas, foie gras y huevo de corral cocido a baja temperatura con salsa de trufa. En temporada de caza: liebre a la Royal, charlota de faisan, guisantes con tripita de bacalao y trufa, civet de salmonetes con manzana destexturizada y mahonesa de cítricos.";"Exclusivo, Emblemático, Con encanto, Romántico, Preferidos.";"Terraza Top, Grandes chefs (Isidre Soler), Terraza (terraza-jardín), Más reservados, Abierto en domingo, Mesas redondas, Video.";"Menú para grupos";"Para grupos, Para cenas empresa, Para negocios.";8,9;1256;60;7,13648320859025;34,5;TRUE;TRUE;TRUE;41,4007397;2,1205419;4,41217462384341;107513
"1065";"RESTAURANTE BAR A ESTRELA GALEGA";"Carrer de Rosalía de Castro, 26-28";"Barcelona";"08025";"Horta-Guinardó";"Pescados, Marinera, Marisquería";"Cañaíllas. Navajas. Almejas. Gambas. Bogavantes. Buey de mar. Gran bodega de vinos gallegos.";"Informal, Tradicional.";"Bodega bar, Más reservados, Video.";"Unknown";"Para grupos, Para familias.";8,9;1264;42,5;7,14282740116162;27,5;TRUE;TRUE;TRUE;41,4107822;2,1712383;2,64912819633;39616
"1066";"RESTAURANTE CONTEMPO GASTROBAR";"Carrer de Bergara, 9-11";"Barcelona";"08002";"Centro, Eixample Dret";"Tapas, Platillos y medias raciones, Catalana, Mediterránea, Tradicional";"Croquetas de jamón ibérico. Bomba de la Barceloneta. Tortilla de patata con trufa y queso de cabra de la Garrotxa. Gambas al ajillo. Brioche de tartar de atún. Patatas bravas. Bikini trufado con mozzarella, jamón y trufa. Hummus casero de berenjena asada al horno de leña. Paella marinera.";"Actual.";"Terraza, Platos para celíacos, Amantes del vino, Abierto en domingo, Mesas redondas, Acceso movilidad reducida, Situado en un hotel.";"Menú degustación";"Para amigos, Para cenas empresa, Para grupos, Para negocios, Para familias.";8,9;1149;42,5;7,0475172213573;105;TRUE;TRUE;TRUE;41,386218;2,1683037;0,173452234671078;33754
"1067";"RESTAURANTE LECHE DE TIGRE";"Carrer de Casanova, 262";"Barcelona";"08021";"St Gervasi-Santaló";"Peruana";"Pesca blanca del día arrebozada con salsa emulsionada. Corvina y vegetales, salsa thai de curry al ají amarillo y sarza criolla. Pulpo braseado con marinado anticuchero. Rollos vietnamitas de verano, vegetales frescos enrollados en papel de arroz, servido con salsa agridulce de cacahuete y soja. Flan de maíz con miel de caramelo. Bizcocho esponjoso bañado en tres tipos de leche.";"Informal, Actual.";"Comida para llevar, Abierto en domingo, Comida a domicilio.";"Unknown";"Para amigos, Para grupos, Para ir con niños, Para familias.";8,9;2471;30;7,81278281857758;29,25;TRUE;TRUE;TRUE;41,3940771;2,1475104;2,04443966831284;106734
"1068";"RESTAURANTE PAELLERÍA GAUDÍ";"Carrer de Provença, 271";"Barcelona";"08008";"Eixample Esquerre";"Tapas, Castellana, Paella, Tradicional";"Sangria. Crema catalana. Churros con chocolate. Pimientos del padron. Pescaditos fritos. Bravas. Pulpo a la gallega. Chipirones. Sepia";"Informal, Con encanto.";"Terraza Top, Vistas, Terraza, Brunch, Amantes del vino, Comida para llevar, Abierto en domingo, Comida a domicilio, Acceso movilidad reducida.";"Unknown";"Para amigos, Para grupos, Para ir con niños, Para familias.";8,9;4039;30;8,3039999709552;84;TRUE;TRUE;TRUE;41,3956642;2,1625082;1,15422016843462;70245
"1069";"RESTAURANTE PLA B";"Carrer de Bellafila, 5";"Barcelona";"08002";"Centro, El Gòtic";"Creativa, De fusión, Internacional";"Carpaccio de pulpo. Presa de cerdo ibérico. Filete de buey con foie a la plancha. Pescado según mercado. Platos vegetarianos.";"Con encanto, Romántico.";"Espectáculo (música en vivo los martes), Abierto en domingo, Después medianoche, Ticket restaurant.";"Unknown";"Para amigos, Para grupos.";8,9;2508;42,5;7,82763954636642;35;FALSE;TRUE;TRUE;41,38227;2,1785761;0,882282544807802;33754
